epoch,step,loss,det,heatmap,cls,bbox,load_balance,mean_confidence,mean_box_width,mean_box_height
1.0,1.0,1.0188028812408447,1.01817786693573,0.2815701365470886,0.6621882915496826,0.037209734320640564,0.0006249999860301614,0.4465530216693878,0.35911649465560913,0.4868239760398865
1.0,2.0,1.0164670944213867,1.015842080116272,0.2771274447441101,0.6623730063438416,0.038170818239450455,0.0006249999860301614,0.43803414702415466,0.3515652120113373,0.48631802201271057
1.0,3.0,1.097025990486145,1.096693992614746,0.27669525146484375,0.7248428463935852,0.047578003257513046,0.00033203125349245965,0.34404605627059937,0.40988433361053467,0.4609318971633911
1.0,4.0,0.9458537101745605,0.9453654289245605,0.2723141312599182,0.6045733094215393,0.03423899784684181,0.00048828125,0.3706549406051636,0.3746587634086609,0.4745143949985504
