epoch,step,loss,det,heatmap,cls,bbox,load_balance,mean_confidence,mean_box_width,mean_box_height
2.0,1.0,0.8818740844726562,0.8815444707870483,0.26934853196144104,0.5173434615135193,0.04742620885372162,0.0003295898495707661,0.3888818621635437,0.41567185521125793,0.4818841814994812
2.0,2.0,0.8752973675727844,0.8750312328338623,0.2643929421901703,0.5193299055099487,0.04565418139100075,0.00026611328939907253,0.34205031394958496,0.417883038520813,0.4884599447250366
2.0,3.0,0.8539685010910034,0.8537048101425171,0.2625860571861267,0.5214607119560242,0.034829031676054,0.0002636718563735485,0.3320278525352478,0.4160861372947693,0.4815981984138489
2.0,4.0,0.8498702645301819,0.8496530055999756,0.2573077976703644,0.4895496368408203,0.05139780789613724,0.00021728515275754035,0.294108510017395,0.41028815507888794,0.48030561208724976
